Time,True,Pred_Mu,Pred_Alpha,Error,Week,Hour
2025-05-25 18:40:00,22,23,23.43853,-1,6.0,18.0
2025-05-25 19:00:00,23,18,18.20951,5,6.0,19.0
2025-05-25 19:20:00,29,23,22.769516,6,6.0,19.0
2025-05-25 19:40:00,17,19,18.597763,-2,6.0,19.0
2025-05-25 20:00:00,8,12,11.809018,-4,6.0,20.0
2025-05-25 20:20:00,14,10,10.183856,4,6.0,20.0
2025-05-25 20:40:00,18,14,13.999584,4,6.0,20.0
2025-05-25 21:00:00,19,23,22.821945,-4,6.0,21.0
2025-05-25 21:20:00,18,24,23.535294,-6,6.0,21.0
2025-05-25 21:40:00,13,22,21.983173,-9,6.0,21.0
2025-05-25 22:00:00,59,52,50.988842,7,6.0,22.0
2025-05-25 22:20:00,66,77,76.923195,-11,6.0,22.0
2025-05-25 22:40:00,71,62,61.824356,9,6.0,22.0
2025-05-25 23:00:00,81,70,69.3007,11,6.0,23.0
2025-05-25 23:20:00,75,73,71.83312,2,6.0,23.0
2025-05-25 23:40:00,60,69,68.30088,-9,6.0,23.0
2025-05-26 00:00:00,36,45,44.710724,-9,0.0,0.0
2025-05-26 00:20:00,38,45,44.47267,-7,0.0,0.0
2025-05-26 00:40:00,55,47,46.53045,8,0.0,0.0
2025-05-26 01:00:00,51,51,50.80134,0,0.0,1.0
2025-05-26 01:20:00,29,34,33.49153,-5,0.0,1.0
2025-05-26 01:40:00,34,36,36.187466,-2,0.0,1.0
2025-05-26 02:00:00,37,31,30.64843,6,0.0,2.0
2025-05-26 02:20:00,34,37,37.12134,-3,0.0,2.0
2025-05-26 02:40:00,31,27,26.435184,4,0.0,2.0
2025-05-26 03:00:00,26,28,27.830853,-2,0.0,3.0
2025-05-26 03:20:00,28,21,20.652386,7,0.0,3.0
2025-05-26 03:40:00,18,21,20.833574,-3,0.0,3.0
2025-05-26 04:00:00,25,10,9.905542,15,0.0,4.0
2025-05-26 04:20:00,28,25,24.624146,3,0.0,4.0
2025-05-26 04:40:00,27,26,25.601788,1,0.0,4.0
2025-05-26 05:00:00,22,24,23.971643,-2,0.0,5.0
2025-05-26 05:20:00,21,24,23.993402,-3,0.0,5.0
2025-05-26 05:40:00,25,25,24.628653,0,0.0,5.0
2025-05-26 06:00:00,25,22,22.214832,3,0.0,6.0
2025-05-26 06:20:00,11,13,12.869255,-2,0.0,6.0
2025-05-26 06:40:00,5,5,5.453333,0,0.0,6.0
2025-05-26 07:00:00,5,4,4.017709,1,0.0,7.0
2025-05-26 07:20:00,10,8,8.509009,2,0.0,7.0
2025-05-26 07:40:00,9,12,12.347038,-3,0.0,7.0
2025-05-26 08:00:00,5,10,9.777653,-5,0.0,8.0
2025-05-26 08:20:00,12,4,4.0532165,8,0.0,8.0
2025-05-26 08:40:00,13,18,17.689217,-5,0.0,8.0
2025-05-26 09:00:00,5,11,11.20827,-6,0.0,9.0
2025-05-26 09:20:00,9,5,5.360121,4,0.0,9.0
2025-05-26 09:40:00,13,14,13.781614,-1,0.0,9.0
2025-05-26 10:00:00,13,10,10.073201,3,0.0,10.0
2025-05-26 10:20:00,11,16,15.462812,-5,0.0,10.0
2025-05-26 10:40:00,26,22,21.589613,4,0.0,10.0
2025-05-26 11:00:00,44,39,38.444977,5,0.0,11.0
2025-05-26 11:20:00,58,50,50.05779,8,0.0,11.0
2025-05-26 11:40:00,56,58,57.654663,-2,0.0,11.0
2025-05-26 12:00:00,53,62,61.167686,-9,0.0,12.0
2025-05-26 12:20:00,43,50,49.31571,-7,0.0,12.0
2025-05-26 12:40:00,45,49,49.093643,-4,0.0,12.0
2025-05-26 13:00:00,37,36,36.020035,1,0.0,13.0
2025-05-26 13:20:00,43,32,32.030792,11,0.0,13.0
2025-05-26 13:40:00,43,42,41.803062,1,0.0,13.0
2025-05-26 14:00:00,41,45,44.525158,-4,0.0,14.0
2025-05-26 14:20:00,42,42,41.790985,0,0.0,14.0
2025-05-26 14:40:00,63,40,40.054665,23,0.0,14.0
2025-05-26 15:00:00,51,48,47.60264,3,0.0,15.0
2025-05-26 15:20:00,43,29,28.340483,14,0.0,15.0
2025-05-26 15:40:00,40,42,41.64836,-2,0.0,15.0
2025-05-26 16:00:00,36,39,38.855972,-3,0.0,16.0
2025-05-26 16:20:00,34,37,36.63066,-3,0.0,16.0
2025-05-26 16:40:00,29,39,38.596046,-10,0.0,16.0
2025-05-26 17:00:00,24,29,29.175732,-5,0.0,17.0
2025-05-26 17:20:00,29,25,25.017962,4,0.0,17.0
2025-05-26 17:40:00,29,28,27.89754,1,0.0,17.0
2025-05-26 18:00:00,16,26,25.483913,-10,0.0,18.0
2025-05-26 18:20:00,15,15,14.821797,0,0.0,18.0
2025-05-26 18:40:00,14,18,18.294548,-4,0.0,18.0
2025-05-26 19:00:00,11,14,14.308567,-3,0.0,19.0
2025-05-26 19:20:00,19,6,6.5065312,13,0.0,19.0
2025-05-26 19:40:00,19,22,21.587025,-3,0.0,19.0
2025-05-26 20:00:00,11,14,14.29061,-3,0.0,20.0
2025-05-26 20:20:00,8,9,9.611583,-1,0.0,20.0
2025-05-26 20:40:00,4,8,8.731615,-4,0.0,20.0
2025-05-26 21:00:00,31,18,17.77932,13,0.0,21.0
2025-05-26 21:20:00,34,36,35.792767,-2,0.0,21.0
2025-05-26 21:40:00,32,39,38.62227,-7,0.0,21.0
2025-05-26 22:00:00,65,63,62.427917,2,0.0,22.0
2025-05-26 22:20:00,65,84,83.28432,-19,0.0,22.0
2025-05-26 22:40:00,64,65,64.53427,-1,0.0,22.0
2025-05-26 23:00:00,67,61,60.18975,6,0.0,23.0
2025-05-26 23:20:00,58,66,65.27651,-8,0.0,23.0
2025-05-26 23:40:00,43,43,42.154987,0,0.0,23.0
2025-05-27 00:00:00,44,47,46.286087,-3,1.0,0.0
2025-05-27 00:20:00,41,48,48.004368,-7,1.0,0.0
2025-05-27 00:40:00,26,32,31.750523,-6,1.0,0.0
2025-05-27 01:00:00,21,15,14.984544,6,1.0,1.0
2025-05-27 01:20:00,19,24,23.68124,-5,1.0,1.0
2025-05-27 01:40:00,12,20,19.857512,-8,1.0,1.0
2025-05-27 02:00:00,15,11,11.38838,4,1.0,2.0
2025-05-27 02:20:00,13,20,20.08147,-7,1.0,2.0
2025-05-27 02:40:00,13,15,15.210462,-2,1.0,2.0
2025-05-27 03:00:00,16,12,11.950939,4,1.0,3.0
2025-05-27 03:20:00,15,15,15.084559,0,1.0,3.0
2025-05-27 03:40:00,15,18,17.70045,-3,1.0,3.0
2025-05-27 04:00:00,14,14,13.716009,0,1.0,4.0
2025-05-27 04:20:00,8,9,9.530063,-1,1.0,4.0
2025-05-27 04:40:00,9,7,7.631555,2,1.0,4.0
2025-05-27 05:00:00,8,15,14.753533,-7,1.0,5.0
2025-05-27 05:20:00,21,12,11.820113,9,1.0,5.0
2025-05-27 05:40:00,31,27,26.918678,4,1.0,5.0
2025-05-27 06:00:00,25,25,24.546589,0,1.0,6.0
2025-05-27 06:20:00,22,14,14.472029,8,1.0,6.0
2025-05-27 06:40:00,12,11,10.92407,1,1.0,6.0
2025-05-27 07:00:00,11,12,12.002793,-1,1.0,7.0
2025-05-27 07:20:00,14,10,9.771567,4,1.0,7.0
2025-05-27 07:40:00,9,11,11.202225,-2,1.0,7.0
2025-05-27 08:00:00,8,4,3.626495,4,1.0,8.0
2025-05-27 08:20:00,6,6,5.9054165,0,1.0,8.0
2025-05-27 08:40:00,5,5,5.355184,0,1.0,8.0
2025-05-27 09:00:00,5,4,4.209457,1,1.0,9.0
2025-05-27 09:20:00,5,7,7.3243103,-2,1.0,9.0
2025-05-27 09:40:00,2,5,5.728076,-3,1.0,9.0
2025-05-27 10:00:00,1,3,4.037397,-2,1.0,10.0
2025-05-27 10:20:00,8,4,4.9609056,4,1.0,10.0
2025-05-27 10:40:00,16,14,14.075291,2,1.0,10.0
2025-05-27 11:00:00,52,38,36.84221,14,1.0,11.0
2025-05-27 11:20:00,55,62,61.082386,-7,1.0,11.0
2025-05-27 11:40:00,45,44,43.353302,1,1.0,11.0
2025-05-27 12:00:00,43,46,45.70189,-3,1.0,12.0
2025-05-27 12:20:00,42,57,56.76642,-15,1.0,12.0
2025-05-27 12:40:00,39,48,47.595985,-9,1.0,12.0
2025-05-27 13:00:00,41,26,25.220253,15,1.0,13.0
2025-05-27 13:20:00,38,44,43.33143,-6,1.0,13.0
2025-05-27 13:40:00,25,31,30.400642,-6,1.0,13.0
2025-05-27 14:00:00,25,25,25.134785,0,1.0,14.0
2025-05-27 14:20:00,23,29,28.598434,-6,1.0,14.0
2025-05-27 14:40:00,31,27,27.076303,4,1.0,14.0
2025-05-27 15:00:00,44,34,33.593933,10,1.0,15.0
2025-05-27 15:20:00,43,43,42.550163,0,1.0,15.0
2025-05-27 15:40:00,35,41,40.80983,-6,1.0,15.0
2025-05-27 16:00:00,39,34,33.971046,5,1.0,16.0
2025-05-27 16:20:00,34,38,37.610558,-4,1.0,16.0
2025-05-27 16:40:00,35,37,36.941658,-2,1.0,16.0
2025-05-27 17:00:00,43,36,35.457005,7,1.0,17.0
2025-05-27 17:20:00,39,48,47.560555,-9,1.0,17.0
2025-05-27 17:40:00,26,30,30.030346,-4,1.0,17.0
2025-05-27 18:00:00,26,21,20.80688,5,1.0,18.0
2025-05-27 18:20:00,28,26,25.81319,2,1.0,18.0
2025-05-27 18:40:00,21,18,17.817192,3,1.0,18.0
2025-05-27 19:00:00,18,20,19.679466,-2,1.0,19.0
2025-05-27 19:20:00,16,16,15.902961,0,1.0,19.0
2025-05-27 19:40:00,8,12,12.592322,-4,1.0,19.0
2025-05-27 20:00:00,26,6,6.34379,20,1.0,20.0
2025-05-27 20:20:00,30,23,23.013508,7,1.0,20.0
2025-05-27 20:40:00,22,23,22.644922,-1,1.0,20.0
2025-05-27 21:00:00,16,32,31.75203,-16,1.0,21.0
2025-05-27 21:20:00,15,24,23.67956,-9,1.0,21.0
2025-05-27 21:40:00,23,23,22.730152,0,1.0,21.0
2025-05-27 22:00:00,49,53,52.249058,-4,1.0,22.0
2025-05-27 22:20:00,63,68,67.30113,-5,1.0,22.0
2025-05-27 22:40:00,49,57,56.64454,-8,1.0,22.0
2025-05-27 23:00:00,29,28,27.63226,1,1.0,23.0
2025-05-27 23:20:00,43,40,39.44995,3,1.0,23.0
2025-05-27 23:40:00,59,42,41.819633,17,1.0,23.0
2025-05-28 00:00:00,48,56,55.485466,-8,2.0,0.0
2025-05-28 00:20:00,59,54,53.697052,5,2.0,0.0
2025-05-28 00:40:00,71,56,55.645035,15,2.0,0.0
2025-05-28 01:00:00,48,59,58.730858,-11,2.0,1.0
2025-05-28 01:20:00,33,39,39.165974,-6,2.0,1.0
2025-05-28 01:40:00,21,22,22.092602,-1,2.0,1.0
2025-05-28 02:00:00,19,27,26.892998,-8,2.0,2.0
2025-05-28 02:20:00,23,17,17.359383,6,2.0,2.0
2025-05-28 02:40:00,23,21,20.994812,2,2.0,2.0
2025-05-28 03:00:00,12,15,14.883761,-3,2.0,3.0
2025-05-28 03:20:00,14,8,8.450944,6,2.0,3.0
2025-05-28 03:40:00,17,15,15.341013,2,2.0,3.0
2025-05-28 04:00:00,16,13,12.57487,3,2.0,4.0
2025-05-28 04:20:00,16,14,14.430395,2,2.0,4.0
2025-05-28 04:40:00,17,17,17.089705,0,2.0,4.0
2025-05-28 05:00:00,20,32,31.338669,-12,2.0,5.0
2025-05-28 05:20:00,31,30,29.905231,1,2.0,5.0
2025-05-28 05:40:00,26,32,31.595972,-6,2.0,5.0
2025-05-28 06:00:00,15,16,16.173862,-1,2.0,6.0
2025-05-28 06:20:00,8,7,7.3519454,1,2.0,6.0
2025-05-28 06:40:00,7,7,6.846421,0,2.0,6.0
2025-05-28 07:00:00,11,6,6.7182274,5,2.0,7.0
2025-05-28 07:20:00,15,10,9.784197,5,2.0,7.0
2025-05-28 07:40:00,10,13,12.858429,-3,2.0,7.0
2025-05-28 08:00:00,7,4,4.568115,3,2.0,8.0
2025-05-28 08:20:00,5,6,6.2877336,-1,2.0,8.0
2025-05-28 08:40:00,4,6,6.119736,-2,2.0,8.0
2025-05-28 09:00:00,11,3,3.7505236,8,2.0,9.0
2025-05-28 09:20:00,15,14,13.737469,1,2.0,9.0
2025-05-28 09:40:00,17,13,13.224719,4,2.0,9.0
2025-05-28 10:00:00,17,13,12.524112,4,2.0,10.0
2025-05-28 10:20:00,13,13,13.011233,0,2.0,10.0
2025-05-28 10:40:00,6,7,7.3305464,-1,2.0,10.0
2025-05-28 11:00:00,40,29,28.267096,11,2.0,11.0
2025-05-28 11:20:00,42,49,48.19056,-7,2.0,11.0
2025-05-28 11:40:00,51,51,50.88382,0,2.0,11.0
2025-05-28 12:00:00,58,56,55.27325,2,2.0,12.0
2025-05-28 12:20:00,58,56,55.560333,2,2.0,12.0
2025-05-28 12:40:00,51,40,39.83973,11,2.0,12.0
2025-05-28 13:00:00,51,46,45.59735,5,2.0,13.0
2025-05-28 13:20:00,49,52,51.297707,-3,2.0,13.0
2025-05-28 13:40:00,41,42,41.70047,-1,2.0,13.0
2025-05-28 14:00:00,37,36,35.51664,1,2.0,14.0
2025-05-28 14:20:00,38,33,33.150177,5,2.0,14.0
2025-05-28 14:40:00,26,28,28.331547,-2,2.0,14.0
2025-05-28 15:00:00,33,29,29.059153,4,2.0,15.0
2025-05-28 15:20:00,27,35,35.131443,-8,2.0,15.0
2025-05-28 15:40:00,31,31,31.036102,0,2.0,15.0
2025-05-28 16:00:00,29,28,27.741608,1,2.0,16.0
2025-05-28 16:20:00,49,36,35.888382,13,2.0,16.0
2025-05-28 16:40:00,49,45,45.047203,4,2.0,16.0
2025-05-28 17:00:00,24,36,35.16855,-12,2.0,17.0
2025-05-28 17:20:00,23,27,27.154274,-4,2.0,17.0
2025-05-28 17:40:00,26,22,21.647713,4,2.0,17.0
2025-05-28 18:00:00,26,25,24.693523,1,2.0,18.0
2025-05-28 18:20:00,38,26,26.173986,12,2.0,18.0
2025-05-28 18:40:00,36,38,38.11852,-2,2.0,18.0
2025-05-28 19:00:00,23,23,23.150654,0,2.0,19.0
2025-05-28 19:20:00,16,15,14.617902,1,2.0,19.0
2025-05-28 19:40:00,16,16,16.509472,0,2.0,19.0
2025-05-28 20:00:00,4,11,10.925138,-7,2.0,20.0
2025-05-28 20:20:00,6,9,9.089985,-3,2.0,20.0
2025-05-28 20:40:00,6,12,12.168404,-6,2.0,20.0
2025-05-28 21:00:00,14,17,17.5824,-3,2.0,21.0
2025-05-28 21:20:00,28,32,31.391983,-4,2.0,21.0
2025-05-28 21:40:00,28,32,32.156673,-4,2.0,21.0
2025-05-28 22:00:00,83,65,63.907078,18,2.0,22.0
2025-05-28 22:20:00,85,90,89.7058,-5,2.0,22.0
2025-05-28 22:40:00,77,80,79.15346,-3,2.0,22.0
2025-05-28 23:00:00,59,64,63.19403,-5,2.0,23.0
2025-05-28 23:20:00,57,46,45.8201,11,2.0,23.0
2025-05-28 23:40:00,62,52,51.818733,10,2.0,23.0
2025-05-29 00:00:00,57,55,54.023766,2,3.0,0.0
2025-05-29 00:20:00,51,60,59.98112,-9,3.0,0.0
2025-05-29 00:40:00,41,41,41.022133,0,3.0,0.0
2025-05-29 01:00:00,43,41,40.589867,2,3.0,1.0
2025-05-29 01:20:00,35,40,39.429626,-5,3.0,1.0
2025-05-29 01:40:00,40,37,37.13624,3,3.0,1.0
2025-05-29 02:00:00,32,37,36.236702,-5,3.0,2.0
2025-05-29 02:20:00,22,29,28.82627,-7,3.0,2.0
2025-05-29 02:40:00,12,17,16.661503,-5,3.0,2.0
2025-05-29 03:00:00,7,13,13.070579,-6,3.0,3.0
2025-05-29 03:20:00,17,8,8.451862,9,3.0,3.0
2025-05-29 03:40:00,33,23,23.092045,10,3.0,3.0
2025-05-29 04:00:00,29,33,32.453793,-4,3.0,4.0
2025-05-29 04:20:00,26,28,28.164282,-2,3.0,4.0
2025-05-29 04:40:00,26,16,15.727001,10,3.0,4.0
2025-05-29 05:00:00,30,37,36.598175,-7,3.0,5.0
2025-05-29 05:20:00,41,36,35.694954,5,3.0,5.0
2025-05-29 05:40:00,35,39,39.00219,-4,3.0,5.0
2025-05-29 06:00:00,16,15,14.535167,1,3.0,6.0
2025-05-29 06:20:00,12,5,4.7252727,7,3.0,6.0
2025-05-29 06:40:00,10,10,9.747967,0,3.0,6.0
2025-05-29 07:00:00,9,6,6.71715,3,3.0,7.0
2025-05-29 07:20:00,12,13,13.307933,-1,3.0,7.0
2025-05-29 07:40:00,12,9,9.065131,3,3.0,7.0
2025-05-29 08:00:00,3,3,2.6676128,0,3.0,8.0
2025-05-29 08:20:00,8,1,1.6202135,7,3.0,8.0
2025-05-29 08:40:00,5,11,10.888806,-6,3.0,8.0
2025-05-29 09:00:00,5,5,5.098884,0,3.0,9.0
2025-05-29 09:20:00,15,7,7.313776,8,3.0,9.0
2025-05-29 09:40:00,15,16,16.001835,-1,3.0,9.0
2025-05-29 10:00:00,11,10,9.582183,1,3.0,10.0
2025-05-29 10:20:00,6,10,10.306234,-4,3.0,10.0
2025-05-29 10:40:00,16,12,12.284584,4,3.0,10.0
2025-05-29 11:00:00,33,56,54.911335,-23,3.0,11.0
2025-05-29 11:20:00,45,52,51.5271,-7,3.0,11.0
2025-05-29 11:40:00,55,61,60.87565,-6,3.0,11.0
2025-05-29 12:00:00,45,55,54.377014,-10,3.0,12.0
2025-05-29 12:20:00,20,46,45.923874,-26,3.0,12.0
2025-05-29 12:40:00,17,32,31.689133,-15,3.0,12.0
2025-05-29 13:00:00,45,35,34.844307,10,3.0,13.0
2025-05-29 13:20:00,47,56,55.76277,-9,3.0,13.0
2025-05-29 13:40:00,60,50,49.646843,10,3.0,13.0
2025-05-29 14:00:00,59,53,52.093796,6,3.0,14.0
2025-05-29 14:20:00,46,47,46.22005,-1,3.0,14.0
2025-05-29 14:40:00,41,31,30.611805,10,3.0,14.0
2025-05-29 15:00:00,33,39,38.584896,-6,3.0,15.0
2025-05-29 15:20:00,40,34,33.69473,6,3.0,15.0
2025-05-29 15:40:00,39,48,47.876633,-9,3.0,15.0
2025-05-29 16:00:00,38,41,40.422173,-3,3.0,16.0
2025-05-29 16:20:00,25,32,31.445475,-7,3.0,16.0
2025-05-29 16:40:00,23,32,32.012386,-9,3.0,16.0
2025-05-29 17:00:00,24,29,29.321405,-5,3.0,17.0
2025-05-29 17:20:00,33,33,33.130035,0,3.0,17.0
2025-05-29 17:40:00,30,40,39.31833,-10,3.0,17.0
2025-05-29 18:00:00,23,24,23.749931,-1,3.0,18.0
2025-05-29 18:20:00,26,19,19.137081,7,3.0,18.0
2025-05-29 18:40:00,42,23,23.060392,19,3.0,18.0
2025-05-29 19:00:00,39,36,36.007225,3,3.0,19.0
2025-05-29 19:20:00,25,24,24.143847,1,3.0,19.0
2025-05-29 19:40:00,19,12,12.223665,7,3.0,19.0
2025-05-29 20:00:00,16,15,15.2158,1,3.0,20.0
2025-05-29 20:20:00,12,16,16.105446,-4,3.0,20.0
2025-05-29 20:40:00,15,14,13.894728,1,3.0,20.0
2025-05-29 21:00:00,26,29,29.051535,-3,3.0,21.0
2025-05-29 21:20:00,29,36,36.22695,-7,3.0,21.0
2025-05-29 21:40:00,15,20,20.381538,-5,3.0,21.0
2025-05-29 22:00:00,67,65,63.035843,2,3.0,22.0
2025-05-29 22:20:00,81,78,77.21108,3,3.0,22.0
2025-05-29 22:40:00,115,71,70.60127,44,3.0,22.0
2025-05-29 23:00:00,108,100,98.509094,8,3.0,23.0
2025-05-29 23:20:00,82,91,89.75919,-9,3.0,23.0
2025-05-29 23:40:00,59,65,64.12825,-6,3.0,23.0
2025-05-30 00:00:00,59,58,57.061493,1,4.0,0.0
2025-05-30 00:20:00,52,61,60.345978,-9,4.0,0.0
2025-05-30 00:40:00,54,58,57.608814,-4,4.0,0.0
2025-05-30 01:00:00,49,50,49.81677,-1,4.0,1.0
2025-05-30 01:20:00,40,51,50.217667,-11,4.0,1.0
2025-05-30 01:40:00,35,37,36.339664,-2,4.0,1.0
2025-05-30 02:00:00,41,32,31.43575,9,4.0,2.0
2025-05-30 02:20:00,26,37,36.723175,-11,4.0,2.0
2025-05-30 02:40:00,21,23,23.066864,-2,4.0,2.0
2025-05-30 03:00:00,13,12,11.757635,1,4.0,3.0
2025-05-30 03:20:00,12,13,13.455882,-1,4.0,3.0
2025-05-30 03:40:00,18,14,14.3559265,4,4.0,3.0
2025-05-30 04:00:00,28,17,16.586353,11,4.0,4.0
2025-05-30 04:20:00,28,28,27.73513,0,4.0,4.0
2025-05-30 04:40:00,22,24,23.378883,-2,4.0,4.0
2025-05-30 05:00:00,37,37,36.894173,0,4.0,5.0
2025-05-30 05:20:00,37,44,44.139248,-7,4.0,5.0
2025-05-30 05:40:00,31,31,31.248041,0,4.0,5.0
2025-05-30 06:00:00,26,23,22.54086,3,4.0,6.0
2025-05-30 06:20:00,14,11,11.49111,3,4.0,6.0
2025-05-30 06:40:00,6,8,8.174034,-2,4.0,6.0
2025-05-30 07:00:00,7,3,3.5602694,4,4.0,7.0
2025-05-30 07:20:00,13,8,7.812532,5,4.0,7.0
2025-05-30 07:40:00,7,11,10.842394,-4,4.0,7.0
2025-05-30 08:00:00,11,1,0.76648754,10,4.0,8.0
2025-05-30 08:20:00,7,11,11.083423,-4,4.0,8.0
2025-05-30 08:40:00,8,6,6.378143,2,4.0,8.0
2025-05-30 09:00:00,10,10,10.423505,0,4.0,9.0
2025-05-30 09:20:00,9,7,6.854971,2,4.0,9.0
2025-05-30 09:40:00,13,9,9.524527,4,4.0,9.0
2025-05-30 10:00:00,14,10,10.344972,4,4.0,10.0
2025-05-30 10:20:00,16,9,8.852421,7,4.0,10.0
2025-05-30 10:40:00,14,22,22.069855,-8,4.0,10.0
2025-05-30 11:00:00,53,26,26.238153,27,4.0,11.0
2025-05-30 11:20:00,54,65,64.67407,-11,4.0,11.0
2025-05-30 11:40:00,75,66,65.21026,9,4.0,11.0
2025-05-30 12:00:00,46,74,73.32084,-28,4.0,12.0
2025-05-30 12:20:00,47,33,32.479614,14,4.0,12.0
2025-05-30 12:40:00,71,61,60.273712,10,4.0,12.0
2025-05-30 13:00:00,85,73,72.83019,12,4.0,13.0
2025-05-30 13:20:00,92,62,60.93509,30,4.0,13.0
2025-05-30 13:40:00,83,82,80.87248,1,4.0,13.0
2025-05-30 14:00:00,48,53,51.815487,-5,4.0,14.0
2025-05-30 14:20:00,38,28,28.06593,10,4.0,14.0
2025-05-30 14:40:00,61,47,46.35205,14,4.0,14.0
2025-05-30 15:00:00,47,59,58.366234,-12,4.0,15.0
2025-05-30 15:20:00,41,40,39.88507,1,4.0,15.0
2025-05-30 15:40:00,48,51,50.333717,-3,4.0,15.0
2025-05-30 16:00:00,47,50,49.321365,-3,4.0,16.0
2025-05-30 16:20:00,38,37,36.944817,1,4.0,16.0
2025-05-30 16:40:00,31,31,31.171648,0,4.0,16.0
2025-05-30 17:00:00,25,38,37.512257,-13,4.0,17.0
2025-05-30 17:20:00,21,26,26.37762,-5,4.0,17.0
2025-05-30 17:40:00,37,22,22.1272,15,4.0,17.0
2025-05-30 18:00:00,37,38,37.563316,-1,4.0,18.0
2025-05-30 18:20:00,33,31,30.917221,2,4.0,18.0
2025-05-30 18:40:00,48,37,36.480473,11,4.0,18.0
2025-05-30 19:00:00,35,39,38.788773,-4,4.0,19.0
2025-05-30 19:20:00,17,22,21.604126,-5,4.0,19.0
2025-05-30 19:40:00,29,16,15.895687,13,4.0,19.0
2025-05-30 20:00:00,28,28,28.203745,0,4.0,20.0
2025-05-30 20:20:00,26,19,19.25563,7,4.0,20.0
2025-05-30 20:40:00,25,21,20.608082,4,4.0,20.0
2025-05-30 21:00:00,30,27,26.7863,3,4.0,21.0
2025-05-30 21:20:00,29,30,30.198254,-1,4.0,21.0
2025-05-30 21:40:00,28,32,32.076023,-4,4.0,21.0
2025-05-30 22:00:00,59,67,65.31439,-8,4.0,22.0
2025-05-30 22:20:00,57,68,67.82276,-11,4.0,22.0
2025-05-30 22:40:00,82,61,60.463554,21,4.0,22.0
2025-05-30 23:00:00,87,86,85.56309,1,4.0,23.0
2025-05-30 23:20:00,82,78,77.095726,4,4.0,23.0
2025-05-30 23:40:00,49,56,54.9329,-7,4.0,23.0
2025-05-31 00:00:00,56,50,49.56298,6,5.0,0.0
2025-05-31 00:20:00,59,58,57.526913,1,5.0,0.0
2025-05-31 00:40:00,63,61,60.27841,2,5.0,0.0
2025-05-31 01:00:00,62,63,61.811928,-1,5.0,1.0
2025-05-31 01:20:00,60,59,58.364937,1,5.0,1.0
2025-05-31 01:40:00,51,51,50.155323,0,5.0,1.0
2025-05-31 02:00:00,48,51,50.848553,-3,5.0,2.0
2025-05-31 02:20:00,38,38,37.376785,0,5.0,2.0
2025-05-31 02:40:00,30,30,29.700718,0,5.0,2.0
2025-05-31 03:00:00,28,33,32.434937,-5,5.0,3.0
2025-05-31 03:20:00,32,20,19.457062,12,5.0,3.0
2025-05-31 03:40:00,37,35,35.179253,2,5.0,3.0
2025-05-31 04:00:00,30,31,31.13369,-1,5.0,4.0
2025-05-31 04:20:00,22,19,19.192972,3,5.0,4.0
2025-05-31 04:40:00,25,23,23.042847,2,5.0,4.0
2025-05-31 05:00:00,50,29,28.30349,21,5.0,5.0
2025-05-31 05:20:00,45,51,50.964905,-6,5.0,5.0
2025-05-31 05:40:00,42,44,43.86213,-2,5.0,5.0
2025-05-31 06:00:00,34,34,33.153374,0,5.0,6.0
2025-05-31 06:20:00,19,19,18.588661,0,5.0,6.0
2025-05-31 06:40:00,7,6,5.9686494,1,5.0,6.0
2025-05-31 07:00:00,9,7,7.178083,2,5.0,7.0
2025-05-31 07:20:00,15,10,10.571829,5,5.0,7.0
2025-05-31 07:40:00,19,13,12.898118,6,5.0,7.0
2025-05-31 08:00:00,13,14,14.020315,-1,5.0,8.0
2025-05-31 08:20:00,12,11,10.89058,1,5.0,8.0
2025-05-31 08:40:00,5,11,11.472893,-6,5.0,8.0
2025-05-31 09:00:00,7,6,6.045744,1,5.0,9.0
2025-05-31 09:20:00,9,9,8.896613,0,5.0,9.0
2025-05-31 09:40:00,5,9,9.326994,-4,5.0,9.0
2025-05-31 10:00:00,1,5,5.3113556,-4,5.0,10.0
2025-05-31 10:20:00,15,6,6.040264,9,5.0,10.0
2025-05-31 10:40:00,12,18,17.845037,-6,5.0,10.0
2025-05-31 11:00:00,30,23,23.059708,7,5.0,11.0
2025-05-31 11:20:00,35,38,37.678406,-3,5.0,11.0
2025-05-31 11:40:00,26,38,38.095577,-12,5.0,11.0
2025-05-31 12:00:00,20,29,28.388336,-9,5.0,12.0
2025-05-31 12:20:00,27,20,19.520538,7,5.0,12.0
2025-05-31 12:40:00,41,31,31.095062,10,5.0,12.0
2025-05-31 13:00:00,42,42,41.8183,0,5.0,13.0
2025-05-31 13:20:00,31,36,35.620293,-5,5.0,13.0
2025-05-31 13:40:00,32,31,31.162743,1,5.0,13.0
2025-05-31 14:00:00,39,27,27.165756,12,5.0,14.0
2025-05-31 14:20:00,42,31,30.508175,11,5.0,14.0
2025-05-31 14:40:00,31,40,40.044018,-9,5.0,14.0
2025-05-31 15:00:00,20,29,28.245047,-9,5.0,15.0
2025-05-31 15:20:00,36,27,26.968977,9,5.0,15.0
2025-05-31 15:40:00,35,31,31.403553,4,5.0,15.0
2025-05-31 16:00:00,34,28,27.918663,6,5.0,16.0
2025-05-31 16:20:00,32,33,33.044678,-1,5.0,16.0
2025-05-31 16:40:00,22,31,30.908773,-9,5.0,16.0
2025-05-31 17:00:00,19,24,23.345757,-5,5.0,17.0
2025-05-31 17:20:00,29,17,17.091814,12,5.0,17.0
